"filename","year","species","sitetype","volume","detections_algo1_50q_40s","detections_algo1_60q_50s","detections_algo1_70q_60s","detections_algo2_50q_40s","detections_algo2_60q_50s","detections_algo2_70q_60s"
"1342","Sound P14-E07-1312_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1343","Sound P14-E07-137_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1344","Sound P14-E07-137_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1345","Sound P14-E07-137_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1346","Sound P14-E07-162_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1347","Sound P14-E07-162_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1348","Sound P14-E07-162_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1349","Sound P14-E07-187_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1350","Sound P14-E07-187_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1351","Sound P14-E07-187_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1352","Sound P14-E07-212_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1353","Sound P14-E07-212_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1354","Sound P14-E07-212_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1355","Sound P14-E07-237_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1356","Sound P14-E07-237_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1357","Sound P14-E07-237_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1358","Sound P14-E07-262_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1359","Sound P14-E07-262_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1360","Sound P14-E07-262_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1361","Sound P14-E07-287_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1362","Sound P14-E07-287_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1363","Sound P14-E07-287_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1364","Sound P14-E07-312_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1365","Sound P14-E07-312_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1366","Sound P14-E07-312_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1367","Sound P14-E07-337_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1368","Sound P14-E07-337_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1369","Sound P14-E07-337_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1370","Sound P14-E07-362_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1371","Sound P14-E07-362_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1372","Sound P14-E07-362_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1373","Sound P14-E07-37_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1374","Sound P14-E07-37_5m_TEWA85dB.wav",2014,"TEWA","edge",85,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1375","Sound P14-E07-37_5m_TEWA90dB.wav",2014,"TEWA","edge",90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1376","Sound P14-E07-387_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1377","Sound P14-E07-387_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1378","Sound P14-E07-387_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1379","Sound P14-E07-412_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1380","Sound P14-E07-412_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1381","Sound P14-E07-412_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1382","Sound P14-E07-462_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1383","Sound P14-E07-462_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1384","Sound P14-E07-462_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1385","Sound P14-E07-512_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1386","Sound P14-E07-512_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1387","Sound P14-E07-512_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1388","Sound P14-E07-562_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1389","Sound P14-E07-562_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1390","Sound P14-E07-562_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1391","Sound P14-E07-612_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1392","Sound P14-E07-612_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1393","Sound P14-E07-612_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1394","Sound P14-E07-62_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1395","Sound P14-E07-62_5m_TEWA85dB.wav",2014,"TEWA","edge",85,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"1396","Sound P14-E07-62_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1397","Sound P14-E07-662_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1398","Sound P14-E07-662_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1399","Sound P14-E07-662_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1400","Sound P14-E07-712_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1401","Sound P14-E07-712_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1402","Sound P14-E07-712_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1403","Sound P14-E07-762_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1404","Sound P14-E07-762_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1405","Sound P14-E07-762_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1406","Sound P14-E07-812_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1407","Sound P14-E07-812_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1408","Sound P14-E07-812_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1409","Sound P14-E07-87_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1410","Sound P14-E07-87_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1411","Sound P14-E07-87_5m_TEWA90dB.wav",2014,"TEWA","edge",90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1412","Sound P14-E07-912_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1413","Sound P14-E07-912_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1414","Sound P14-E07-912_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1415","Sound P14-E08-1012_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1416","Sound P14-E08-1012_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1417","Sound P14-E08-1012_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1418","Sound P14-E08-1112_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1419","Sound P14-E08-1112_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1420","Sound P14-E08-1112_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1421","Sound P14-E08-112_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1422","Sound P14-E08-112_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"1423","Sound P14-E08-112_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1424","Sound P14-E08-12_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1425","Sound P14-E08-12_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1426","Sound P14-E08-12_5m_TEWA90dB.wav",2014,"TEWA","edge",90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"1427","Sound P14-E08-1212_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1428","Sound P14-E08-1212_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1429","Sound P14-E08-1212_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1430","Sound P14-E08-1312_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1431","Sound P14-E08-1312_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1432","Sound P14-E08-1312_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1433","Sound P14-E08-137_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1434","Sound P14-E08-137_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1435","Sound P14-E08-137_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1436","Sound P14-E08-162_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1437","Sound P14-E08-162_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1438","Sound P14-E08-162_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1439","Sound P14-E08-187_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1440","Sound P14-E08-187_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1441","Sound P14-E08-187_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1442","Sound P14-E08-212_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1443","Sound P14-E08-212_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1444","Sound P14-E08-212_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1445","Sound P14-E08-237_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1446","Sound P14-E08-237_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1447","Sound P14-E08-237_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1448","Sound P14-E08-262_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1449","Sound P14-E08-262_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1450","Sound P14-E08-262_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1451","Sound P14-E08-287_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1452","Sound P14-E08-287_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1453","Sound P14-E08-287_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1454","Sound P14-E08-312_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1455","Sound P14-E08-312_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1456","Sound P14-E08-312_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1457","Sound P14-E08-337_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1458","Sound P14-E08-337_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1459","Sound P14-E08-337_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1460","Sound P14-E08-362_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1461","Sound P14-E08-362_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1462","Sound P14-E08-362_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1463","Sound P14-E08-37_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1464","Sound P14-E08-37_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"1465","Sound P14-E08-37_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"1466","Sound P14-E08-387_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1467","Sound P14-E08-387_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1468","Sound P14-E08-387_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1469","Sound P14-E08-412_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1470","Sound P14-E08-412_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1471","Sound P14-E08-412_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1472","Sound P14-E08-462_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1473","Sound P14-E08-462_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1474","Sound P14-E08-462_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1475","Sound P14-E08-512_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1476","Sound P14-E08-512_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1477","Sound P14-E08-512_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1478","Sound P14-E08-562_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1479","Sound P14-E08-562_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1480","Sound P14-E08-562_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1481","Sound P14-E08-612_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1482","Sound P14-E08-612_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1483","Sound P14-E08-612_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1484","Sound P14-E08-62_5m_TEWA80dB.wav",2014,"TEWA","edge",80,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"1485","Sound P14-E08-62_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1486","Sound P14-E08-62_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1487","Sound P14-E08-662_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1488","Sound P14-E08-662_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1489","Sound P14-E08-662_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1490","Sound P14-E08-712_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1491","Sound P14-E08-712_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1492","Sound P14-E08-712_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1493","Sound P14-E08-812_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1494","Sound P14-E08-812_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1495","Sound P14-E08-812_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1496","Sound P14-E08-87_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"1497","Sound P14-E08-87_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"1498","Sound P14-E08-87_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1499","Sound P14-E08-912_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1500","Sound P14-E08-912_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1501","Sound P14-E08-912_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1502","Sound P14-E09-1012_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1503","Sound P14-E09-1012_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1504","Sound P14-E09-1012_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1505","Sound P14-E09-1112_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1506","Sound P14-E09-1112_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1507","Sound P14-E09-1112_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1508","Sound P14-E09-112_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1509","Sound P14-E09-112_5m_TEWA85dB.wav",2014,"TEWA","edge",85,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"1510","Sound P14-E09-112_5m_TEWA90dB.wav",2014,"TEWA","edge",90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"1511","Sound P14-E09-12_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1512","Sound P14-E09-12_5m_TEWA85dB.wav",2014,"TEWA","edge",85,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"1513","Sound P14-E09-12_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1514","Sound P14-E09-1212_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1515","Sound P14-E09-1212_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1516","Sound P14-E09-1212_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1517","Sound P14-E09-1312_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1518","Sound P14-E09-1312_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1519","Sound P14-E09-1312_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1520","Sound P14-E09-137_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1521","Sound P14-E09-137_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1522","Sound P14-E09-137_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1523","Sound P14-E09-162_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1524","Sound P14-E09-162_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1525","Sound P14-E09-162_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1526","Sound P14-E09-187_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1527","Sound P14-E09-187_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1528","Sound P14-E09-187_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1529","Sound P14-E09-212_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1530","Sound P14-E09-212_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1531","Sound P14-E09-212_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
